run_id,method,seed,region,n_points,rmse,ll,picp95,mpiw95,sigma_fitted,cal_err,cal_bias,n_parameters,fit_seconds,variant,n_train,grid_points,noise_sigma,epochs,z,cal_levels,torch_threads,quick,cache
20260905T005453Z,gp,3,extrapolation,200,0.24252779282795464,0.04091594910837326,0.96,1.0989341800346721,0.09887691968161419,0.029545454545454538,-0.01136363636363638,3,1.069,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,gp,3,overall,500,0.17273948317532314,0.5307184857650871,0.956,0.6753889116220176,0.0988769196816142,0.009090909090909089,-0.005090909090909085,3,1.069,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,map,4,in_range,300,0.10135316642520777,0.869944119896852,0.9566666666666667,0.40380954237115047,0.1030145312761736,0.007272727272727288,0.001818181818181811,152,12.847,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,map,4,extrapolation,200,0.2491416476131615,-1.5706480025464782,0.645,0.40380954237115047,0.10301453127617359,0.22136363636363632,-0.22136363636363632,152,12.847,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,map,4,overall,500,0.17604574075168591,-0.10629272908048,0.832,0.4038095423711504,0.1030145312761736,0.08745454545454544,-0.08745454545454544,152,12.847,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,mcd,4,in_range,300,0.16803724245531593,0.25081402114052576,0.99,0.9888127836340194,0.2112653480908369,0.1381818181818182,0.1381818181818182,152,15.127,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,mcd,4,extrapolation,200,1.0079610134809212,-6.369673665035049,0.055,1.0742679532851775,0.2112653480908369,0.5604545454545454,-0.5604545454545454,152,15.127,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,mcd,4,overall,500,0.6506428135238151,-2.3973810533297044,0.616,1.0229948514944827,0.2112653480908369,0.14454545454545453,-0.14127272727272724,152,15.127,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,ensemble,4,in_range,300,0.10090632319536093,0.8723495111262963,0.9533333333333334,0.4082749613058846,0.10196315037450912,0.018484848484848482,0.00575757575757575,760,76.255,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,ensemble,4,extrapolation,200,0.2645859324279586,-1.276685372295302,0.705,0.437304132830304,0.10196315037450912,0.1740909090909091,-0.1740909090909091,760,76.255,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,ensemble,4,overall,500,0.18469309107812582,0.01273555775765692,0.854,0.4198866299156524,0.10196315037450913,0.06618181818181817,-0.06618181818181817,760,76.255,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,bbb,4,in_range,300,0.10465275599981999,0.8381699791440136,0.9566666666666667,0.41008144591635337,0.10388812420225974,0.0066666666666666645,-0.00303030303030304,303,30.168,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,bbb,4,extrapolation,200,0.3491183007077595,-4.143289716991266,0.38,0.4137350627402148,0.10388812420225975,0.3959090909090909,-0.3959090909090909,303,30.168,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,bbb,4,overall,500,0.23521214840786633,-1.1544138993100983,0.726,0.41154289264589794,0.10388812420225974,0.16018181818181818,-0.16018181818181818,303,30.168,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,laplace,4,in_range,300,0.10135316642520777,0.8692970017217586,0.96,0.41063442004085404,0.1030145312761736,0.0103030303030303,0.007272727272727273,152,13.842,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
20260905T005453Z,laplace,4,extrapolation,200,0.2491416476131615,0.12510354203846488,0.95,0.8913520642422336,0.10301453127617359,0.012727272727272724,-0.008181818181818182,152,13.842,,250,500,0.1,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,False
