run_id,method,dataset,split,seed,n_train,n_test,d,rmse,ll,picp95,mpiw95,sigma_fitted,cal_err,cal_bias,n_parameters,fit_seconds,variant,epochs,z,cal_levels,torch_threads,quick,cache
20260905T052649Z,ensemble,energy,8,8,691,77,8,0.508828116506544,-0.7906408649361699,0.948051948051948,1.742538239908697,0.34915353080854106,0.08722550177095631,0.08396694214876033,2510,0.055,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,8,8,691,77,8,0.5242133995020021,-0.9877985785090679,0.8961038961038961,1.3750709138141368,0.3497396613543457,0.03409681227863048,-0.006942148760330583,1003,0.011,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,8,8,691,77,8,0.5911927579870774,-1.0836656929046478,0.9090909090909091,1.5113366185079804,0.33210880885175165,0.06125147579693035,-0.06125147579693035,502,0.834,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,8,8,691,77,8,0.5642985436873282,-0.8684738134189389,0.9090909090909091,1.6894631225975674,0.3758028273262071,0.07659976387249114,0.0638961038961039,3,0.033,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,9,9,691,77,8,0.46481849726231067,-0.7202436063122315,0.8571428571428571,1.4347352304343184,0.366010610845742,0.06833530106257381,-0.06833530106257381,502,0.002,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,9,9,691,77,8,1.2052438289030898,-1.7657598610710525,1.0,7.485224157554679,1.5471026743074467,0.17723730814639904,0.17723730814639904,502,0.014,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,9,9,691,77,8,0.32496583649966143,-0.3807339087286479,1.0,1.8033698851267947,0.3646753504014207,0.12292798110979929,0.12292798110979929,2510,0.065,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,9,9,691,77,8,0.5143415916924735,-0.7737651896930772,0.9090909090909091,1.763128586662303,0.44815734000870056,0.07605667060212516,-0.07423848878394335,1003,0.014,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,9,9,691,77,8,0.46481849726231067,-0.6579965010901815,0.922077922077922,1.67511950099943,0.366010610845742,0.03504132231404959,-0.0246517119244392,502,0.808,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,9,9,691,77,8,0.3636832284882421,-0.45520284635644354,0.974025974025974,1.8096777178486132,0.3979637040048433,0.11230224321133413,0.11230224321133413,3,0.035,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,10,10,691,77,8,0.5022153013375192,-0.9127009617074928,0.7792207792207793,1.3542580882284678,0.3454803503816099,0.12264462809917355,-0.12264462809917355,502,0.002,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,10,10,691,77,8,1.1730431068432787,-1.7613492504511863,1.0,7.61668677473623,1.5574417575820012,0.18668240850059029,0.18668240850059029,502,0.012,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,10,10,691,77,8,0.3663230882736434,-0.43648990264786897,0.987012987012987,1.7178780033161378,0.36616260333033157,0.0662573789846517,0.0662573789846517,2510,0.064,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,10,10,691,77,8,0.4771232296813969,-0.6802945541297898,0.922077922077922,1.8012788669744946,0.4576102200143905,0.02906729634002361,-0.008122786304604496,1003,0.011,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,10,10,691,77,8,0.5022153013375192,-0.7796761461785733,0.8701298701298701,1.5697714058624894,0.3454803503816099,0.07896103896103895,-0.07896103896103895,502,0.81,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,10,10,691,77,8,0.4026773367267687,-0.5285801722663608,0.922077922077922,1.7206835166142052,0.3890927020783754,0.05787485242030698,0.04972845336481701,3,0.03,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,11,11,691,77,8,0.40430611696754665,-0.5339284720238194,0.9090909090909091,1.3820940436416287,0.3525814899006844,0.030318772136953956,-0.022290436835891395,502,0.002,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,11,11,691,77,8,1.0624853552507103,-1.709941291034,1.0,7.3412733902260126,1.4914919905538495,0.18077922077922076,0.18077922077922076,502,0.01,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,11,11,691,77,8,0.3249506270086792,-0.4133314245081363,0.974025974025974,1.826548321973844,0.33776586163289135,0.12229043683589134,0.12174734356552537,2510,0.051,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,11,11,691,77,8,0.4519334383772949,-0.6255171528531241,0.922077922077922,1.7198700215313625,0.43763815118953714,0.04897284533648171,0.03556080283353011,1003,0.01,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,11,11,691,77,8,0.40430611696754665,-0.484756743853678,0.974025974025974,1.5851930402978682,0.3525814899006844,0.02831168831168831,0.022573789846517114,502,0.842,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,11,11,691,77,8,0.4126823682504242,-0.5361478006247655,0.961038961038961,1.7277179254428165,0.3915247802110837,0.0656198347107438,0.0650767414403778,3,0.035,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,12,12,691,77,8,0.6455731964301817,-1.4725106118278801,0.8441558441558441,1.4325992477632068,0.36546570729446237,0.09430932703659976,-0.09430932703659976,502,0.002,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,12,12,691,77,8,1.2026913569712412,-1.7676697034469415,1.0,7.563950275722581,1.5757654049179606,0.19022432113341203,0.19022432113341203,502,0.013,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,12,12,691,77,8,0.48142301423508405,-0.6230664038739149,0.961038961038961,1.7006414897062556,0.3499643047285626,0.07435655253837072,0.07216056670602124,2510,0.06,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,12,12,691,77,8,0.5789221989178972,-1.0105252812029424,0.9090909090909091,1.6320939965067802,0.41504435110547294,0.03315230224321135,0.00014167650531286444,1003,0.015,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,12,12,691,77,8,0.6455731964301817,-1.1982363811619243,0.8571428571428571,1.613431175520766,0.36546570729446237,0.0657378984651712,-0.05889020070838254,502,0.879,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,12,12,691,77,8,0.5725790939993898,-0.9570281430869777,0.8961038961038961,1.6508245342330767,0.3739865705756418,0.035513577331759145,0.008406139315230215,3,0.029,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,13,13,691,77,8,0.3870504262630168,-0.49352897616402064,0.922077922077922,1.3101864644808445,0.334237382629331,0.027721369539551354,-0.02701298701298701,502,0.012,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,13,13,691,77,8,1.232506051827175,-1.7665613337132535,1.0,7.369095162136604,1.5480521340556537,0.14772136953955137,0.14772136953955137,502,41.286,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,13,13,691,77,8,0.3684165097352587,-0.423378084408245,0.961038961038961,1.6178165525280208,0.34430897838971536,0.05735537190082644,0.05681227863046045,2510,187.215,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,13,13,691,77,8,0.5390029297019001,-0.85109952085841,0.8961038961038961,1.7130804403033888,0.4355195689527226,0.029610389610389618,-0.02819362455726093,1003,79.004,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,13,13,691,77,8,0.3870504262630168,-0.44571735829243075,0.948051948051948,1.5030291831310647,0.334237382629331,0.023471074380165283,0.013128689492325853,502,0.803,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,13,13,691,77,8,0.43899755843516247,-0.5741274659522311,0.935064935064935,1.7399727123680984,0.3867279543073034,0.04306965761511216,0.036741440377804004,3,13.094,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,14,14,691,77,8,0.44696960558925675,-0.6509572716368841,0.8961038961038961,1.461389165834594,0.37281020910635243,0.04306965761511216,-0.004580873671782776,502,37.198,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,14,14,691,77,8,1.21879572337606,-1.784410099678819,1.0,7.7155744396401005,1.6201029085429535,0.12292798110979929,0.12292798110979929,502,41.066,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,14,14,691,77,8,0.36619672510274703,-0.42283968744028605,0.961038961038961,1.6596997829278786,0.3550147602292194,0.07860684769775679,0.07806375442739079,2510,187.032,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,14,14,691,77,8,0.4836644557795869,-0.7136366808970697,0.9090909090909091,1.6521466905988946,0.4201195054274351,0.05062573789846518,-0.05062573789846518,1003,78.524,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,14,14,691,77,8,0.44696960558925675,-0.5974377341732201,0.935064935064935,1.6597196867437747,0.37281020910635243,0.045667060212514765,0.03319952774498229,502,0.896,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,14,14,691,77,8,0.40895512545998686,-0.5293866880203596,0.948051948051948,1.7694402509269724,0.394429082323708,0.0704604486422668,0.06153482880755607,3,12.737,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,15,15,691,77,8,0.3922562662506747,-0.5355451132270241,0.8961038961038961,1.2429007247420276,0.31707233769239385,0.056765053128689506,-0.054167650531286894,502,37.445,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,15,15,691,77,8,1.0489797953352806,-1.7433982839233375,1.0,7.755907190849703,1.5835151307305915,0.1996694214876033,0.1996694214876033,502,41.105,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,15,15,691,77,8,0.3564577190462812,-0.3832961310478796,0.974025974025974,1.6772294580695775,0.34359857684028294,0.07216056670602125,0.07216056670602125,2510,187.769,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,15,15,691,77,8,0.43239211839186575,-0.5832376650577106,0.922077922077922,1.6096583522321415,0.40921189082624176,0.02512396694214877,-0.010484061393152307,1003,78.516,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,15,15,691,77,8,0.3922562662506747,-0.4495347299859564,0.935064935064935,1.436854849845403,0.31707233769239385,0.03378984651711925,-0.015206611570247941,502,0.889,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,15,15,691,77,8,0.4152005244890705,-0.5518391891685769,0.922077922077922,1.7362047476088038,0.3921690592658428,0.052278630460448644,0.042644628099173555,3,10.989,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,16,16,691,77,8,0.5507904757969598,-1.089085591663665,0.8831168831168831,1.3894323382195886,0.3544535382229606,0.11674144037780403,-0.11674144037780403,502,37.538,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,16,16,691,77,8,1.2113310263310022,-1.800864174273547,1.0,7.908658390652956,1.6380893253763762,0.1571664698937426,0.1571664698937426,502,41.159,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,16,16,691,77,8,0.500347798315582,-0.7788742664856425,0.948051948051948,1.614645493863794,0.34908950518640436,0.047556080283353,0.045005903187721366,2510,187.238,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,16,16,691,77,8,0.5912477742223996,-1.0332538332450685,0.9090909090909091,1.6597734385089777,0.42240082415937386,0.04826446280991736,-0.04826446280991736,1003,78.205,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,16,16,691,77,8,0.5507904757969598,-0.9128583115570781,0.922077922077922,1.5654203902906112,0.3544535382229606,0.08014167650531287,-0.08014167650531287,502,0.842,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,16,16,691,77,8,0.5779938389233448,-0.9764236341277903,0.8831168831168831,1.6410963350234369,0.37008034100123727,0.03386068476977568,-0.009303423848878407,3,11.738,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,17,17,691,77,8,0.4374673015651334,-0.648303285875278,0.8701298701298701,1.3767788908096907,0.35122555865045163,0.06007083825265644,-0.06007083825265644,502,37.732,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,17,17,691,77,8,1.1192757679452507,-1.7716900123901445,1.0,7.924898058473778,1.630291854366742,0.1878630460448642,0.1878630460448642,502,41.358,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,17,17,691,77,8,0.34764545644919803,-0.38812505538399367,0.961038961038961,1.68571483718599,0.35153960849871796,0.11520661157024792,0.11466351829988194,2510,187.953,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,17,17,691,77,8,0.4534552309854489,-0.6279836374251672,0.948051948051948,1.7949899048588285,0.4560108918234649,0.059598583234946885,0.05327036599763873,1003,78.689,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,17,17,691,77,8,0.4374673015651334,-0.615849535836992,0.922077922077922,1.5314365553816023,0.35122555865045163,0.03197166469893743,-0.029374262101534834,502,0.867,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,17,17,691,77,8,0.44061048567084643,-0.5984252210196478,0.922077922077922,1.7071667663120884,0.3855485162506534,0.06951593860684768,0.05917355371900825,3,6.394,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,18,18,691,77,8,0.5107140970582535,-0.9744295997522796,0.8441558441558441,1.3263253640424504,0.3383545244974746,0.05534828807556081,-0.05534828807556081,502,37.28,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,18,18,691,77,8,1.4620408172252348,-1.8614573403738177,1.0,7.533519044016436,1.5713195895810677,0.10049586776859504,0.10049586776859504,502,41.423,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,ensemble,energy,18,18,691,77,8,0.46193714815789927,-0.603639643088923,0.948051948051948,1.59302007326405,0.33894551727139416,0.03433293978748524,0.03201889020070838,2510,187.339,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,bbb,energy,18,18,691,77,8,0.6577799201404689,-1.3486644994428114,0.8311688311688312,1.5727092274984902,0.39967018520265674,0.14035419126328216,-0.14035419126328216,1003,79.052,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,laplace,energy,18,18,691,77,8,0.5107140970582535,-0.7923925979831797,0.9090909090909091,1.4956537759765751,0.3383545244974746,0.02795749704840613,-0.014025974025974023,502,0.801,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,gp,energy,18,18,691,77,8,0.504004353262659,-0.6924607299236443,0.922077922077922,1.7052472408652197,0.38320375677424784,0.018276269185360093,0.0025029515938606835,3,11.872,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,map,energy,19,19,691,77,8,0.5419468125198572,-0.9847689861247577,0.8831168831168831,1.466788736091502,0.3741876758096945,0.07730814639905549,-0.07423848878394333,502,37.014,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
20260905T052649Z,mcd,energy,19,19,691,77,8,1.3182147748016326,-1.8131019252471607,1.0,7.645444231013364,1.5682802926097856,0.1559858323494687,0.1559858323494687,502,41.271,,4000,1.959963984540054,0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9|0.95|0.99,1,False,True
