run_id,dataset,split,hyperparameter,value,lower_bound,upper_bound,log_value,log_lower,log_upper,log_margin_to_nearest_bound,on_bound,log_marginal_likelihood,fitted_here,convergence_warnings,variant,quick
20260905T030246Z,yacht,12,k1__k2__length_scale,1.4093636510438838,9.999999999999997e-06,100000.00000000001,0.3431382912020786,-11.512925464970229,11.512925464970229,11.16978717376815,False,289.71246645247834,True,0,,False
20260905T030246Z,yacht,12,k2__noise_level,0.0001002767834973581,9.999999999999997e-06,100000.00000000001,-9.207576360404417,-11.512925464970229,11.512925464970229,2.3053491045658117,False,289.71246645247834,True,0,,False
20260905T030246Z,yacht,13,k1__k1__constant_value,10.25125409088711,9.999999999999997e-06,100000.00000000001,2.327400048430676,-11.512925464970229,11.512925464970229,9.185525416539553,False,304.93957653891255,True,0,,False
20260905T030246Z,yacht,13,k1__k2__length_scale,1.406230446548341,9.999999999999997e-06,100000.00000000001,0.34091268219718707,-11.512925464970229,11.512925464970229,11.172012782773042,False,304.93957653891255,True,0,,False
20260905T030246Z,yacht,13,k2__noise_level,6.722160404644848e-05,9.999999999999997e-06,100000.00000000001,-9.607515873315181,-11.512925464970229,11.512925464970229,1.9054095916550473,False,304.93957653891255,True,0,,False
20260905T030246Z,yacht,14,k1__k1__constant_value,11.124756400829668,9.999999999999997e-06,100000.00000000001,2.409172931257934,-11.512925464970229,11.512925464970229,9.103752533712294,False,301.598818249866,True,0,,False
20260905T030246Z,yacht,14,k1__k2__length_scale,1.5028114514350381,9.999999999999997e-06,100000.00000000001,0.40733765475454664,-11.512925464970229,11.512925464970229,11.105587810215681,False,301.598818249866,True,0,,False
20260905T030246Z,yacht,14,k2__noise_level,9.822692791279829e-05,9.999999999999997e-06,100000.00000000001,-9.228230165195969,-11.512925464970229,11.512925464970229,2.28469529977426,False,301.598818249866,True,0,,False
20260905T030246Z,yacht,15,k1__k1__constant_value,11.590913897518904,9.999999999999997e-06,100000.00000000001,2.45022150648793,-11.512925464970229,11.512925464970229,9.062703958482299,False,290.28712616263385,True,0,,False
20260905T030246Z,yacht,15,k1__k2__length_scale,1.515734545418846,9.999999999999997e-06,100000.00000000001,0.41590016992158035,-11.512925464970229,11.512925464970229,11.097025295048649,False,290.28712616263385,True,0,,False
20260905T030246Z,yacht,15,k2__noise_level,0.00011625201747566592,9.999999999999997e-06,100000.00000000001,-9.059750159018014,-11.512925464970229,11.512925464970229,2.4531753059522146,False,290.28712616263385,True,0,,False
20260905T030246Z,yacht,16,k1__k1__constant_value,10.848840121434216,9.999999999999997e-06,100000.00000000001,2.38405817302182,-11.512925464970229,11.512925464970229,9.128867291948408,False,304.649614323326,True,0,,False
20260905T030246Z,yacht,16,k1__k2__length_scale,1.5012046331214681,9.999999999999997e-06,100000.00000000001,0.40626787455258867,-11.512925464970229,11.512925464970229,11.10665759041764,False,304.649614323326,True,0,,False
20260905T030246Z,yacht,16,k2__noise_level,9.819440979072612e-05,9.999999999999997e-06,100000.00000000001,-9.228561270998927,-11.512925464970229,11.512925464970229,2.2843641939713013,False,304.649614323326,True,0,,False
20260905T030246Z,yacht,17,k1__k1__constant_value,10.008977321228025,9.999999999999997e-06,100000.00000000001,2.3034824223963715,-11.512925464970229,11.512925464970229,9.209443042573858,False,293.83862799739495,True,0,,False
20260905T030246Z,yacht,17,k1__k2__length_scale,1.4767719793561922,9.999999999999997e-06,100000.00000000001,0.3898586106943749,-11.512925464970229,11.512925464970229,11.123066854275853,False,293.83862799739495,True,0,,False
